speech_ID,speaker_id,speaker_age,speaker_gender,speaker_accent,speech_path,length
s5_186_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_186_mic1.flac,214738
s5_339_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_339_mic1.flac,149214
s5_340_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_340_mic1.flac,183188
s5_285_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_285_mic1.flac,116726
s5_050_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_050_mic1.flac,177925
s5_029_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_029_mic1.flac,226917
s5_328_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_328_mic1.flac,181986
s5_308_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_308_mic1.flac,196802
s5_134_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_134_mic1.flac,163844
s5_154_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_154_mic1.flac,173048
s5_076_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_076_mic1.flac,116542
s5_116_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_116_mic1.flac,141272
s5_216_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_216_mic1.flac,202264
s5_233_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_233_mic1.flac,133648
s5_053_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_053_mic1.flac,175191
s5_367_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_367_mic1.flac,212446
s5_153_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_153_mic1.flac,157665
s5_189_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_189_mic1.flac,178957
s5_288_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_288_mic1.flac,130403
s5_245_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_245_mic1.flac,235424
s5_337_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_337_mic1.flac,159077
s5_218_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_218_mic1.flac,198173
s5_002_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_002_mic1.flac,219833
s5_284_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_284_mic1.flac,156261
s5_125_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_125_mic1.flac,178947
s5_294_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_294_mic1.flac,224026
s5_035_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_035_mic1.flac,143040
s5_034_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_034_mic1.flac,162503
s5_057_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_057_mic1.flac,213807
s5_368_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_368_mic1.flac,224304
s5_197_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_197_mic1.flac,161670
s5_322_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_322_mic1.flac,131130
s5_137_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_137_mic1.flac,190515
s5_262_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_262_mic1.flac,151884
s5_379_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_379_mic1.flac,178580
s5_065_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_065_mic1.flac,169106
s5_302_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_302_mic1.flac,150713
s5_158_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_158_mic1.flac,193792
s5_046_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_046_mic1.flac,252713
s5_104_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_104_mic1.flac,191431
s5_174_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_174_mic1.flac,176562
s5_162_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_162_mic1.flac,145676
s5_373_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_373_mic1.flac,133115
s5_179_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_179_mic1.flac,229423
s5_320_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_320_mic1.flac,177002
s5_296_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_296_mic1.flac,203878
s5_395_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_395_mic1.flac,165767
s5_032_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_032_mic1.flac,143454
s5_259_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_259_mic1.flac,213652
s5_282_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_282_mic1.flac,182128
s5_321_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_321_mic1.flac,199518
s5_138_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_138_mic1.flac,145788
s5_079_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_079_mic1.flac,94227
s5_304_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_304_mic1.flac,169256
s5_060_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_060_mic1.flac,221349
s5_229_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_229_mic1.flac,191629
s5_067_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_067_mic1.flac,191052
s5_020_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_020_mic1.flac,209470
s5_204_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_204_mic1.flac,161834
s5_004_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_004_mic1.flac,290120
s5_318_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_318_mic1.flac,211883
s5_181_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_181_mic1.flac,161919
s5_357_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_357_mic1.flac,170461
s5_081_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_081_mic1.flac,209808
s5_393_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_393_mic1.flac,115663
s5_385_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_385_mic1.flac,142510
s5_234_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_234_mic1.flac,236494
s5_009_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_009_mic1.flac,289101
s5_132_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_132_mic1.flac,167624
s5_160_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_160_mic1.flac,171108
s5_207_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_207_mic1.flac,183339
s5_182_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_182_mic1.flac,188192
s5_297_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_297_mic1.flac,197468
s5_359_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_359_mic1.flac,228529
s5_374_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_374_mic1.flac,186322
s5_014_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_014_mic1.flac,261423
s5_124_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_124_mic1.flac,227797
s5_200_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_200_mic1.flac,298525
s5_051_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_051_mic1.flac,149768
s5_042_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_042_mic1.flac,187018
s5_190_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_190_mic1.flac,157006
s5_171_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_171_mic1.flac,218096
s5_394_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_394_mic1.flac,172821
s5_092_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_092_mic1.flac,161418
s5_157_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_157_mic1.flac,268343
s5_108_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_108_mic1.flac,250121
s5_114_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_114_mic1.flac,210737
s5_256_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_256_mic1.flac,210380
s5_061_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_061_mic1.flac,147816
s5_351_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_351_mic1.flac,153416
s5_353_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_353_mic1.flac,141134
s5_075_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_075_mic1.flac,139393
s5_217_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_217_mic1.flac,193645
s5_265_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_265_mic1.flac,174447
s5_033_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_033_mic1.flac,153797
s5_377_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_377_mic1.flac,173168
s5_252_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_252_mic1.flac,120538
s5_387_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_387_mic1.flac,119688
s5_146_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_146_mic1.flac,191061
s5_391_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_391_mic1.flac,113416
s5_059_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_059_mic1.flac,160214
s5_031_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_031_mic1.flac,176894
s5_314_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_314_mic1.flac,161208
s5_037_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_037_mic1.flac,160506
s5_354_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_354_mic1.flac,201447
s5_378_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_378_mic1.flac,225184
s5_011_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_011_mic1.flac,416168
s5_211_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_211_mic1.flac,186474
s5_230_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_230_mic1.flac,190105
s5_122_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_122_mic1.flac,296789
s5_161_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_161_mic1.flac,191895
s5_277_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_277_mic1.flac,226582
s5_372_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_372_mic1.flac,172617
s5_287_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_287_mic1.flac,124609
s5_073_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_073_mic1.flac,157611
s5_317_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_317_mic1.flac,225953
s5_173_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_173_mic1.flac,186709
s5_346_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_346_mic1.flac,154317
s5_214_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_214_mic1.flac,150548
s5_236_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_236_mic1.flac,154982
s5_276_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_276_mic1.flac,167225
s5_309_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_309_mic1.flac,190037
s5_141_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_141_mic1.flac,221934
s5_021_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_021_mic1.flac,442832
s5_210_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_210_mic1.flac,186244
s5_082_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_082_mic1.flac,181991
s5_348_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_348_mic1.flac,188361
s5_396_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_396_mic1.flac,178875
s5_107_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_107_mic1.flac,160170
s5_237_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_237_mic1.flac,174624
s5_225_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_225_mic1.flac,190181
s5_144_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_144_mic1.flac,167985
s5_077_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_077_mic1.flac,121382
s5_203_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_203_mic1.flac,168444
s5_083_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_083_mic1.flac,299538
s5_172_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_172_mic1.flac,160107
s5_370_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_370_mic1.flac,171215
s5_226_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_226_mic1.flac,175059
s5_280_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_280_mic1.flac,142002
s5_334_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_334_mic1.flac,90404
s5_191_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_191_mic1.flac,150278
s5_049_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_049_mic1.flac,159107
s5_215_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_215_mic1.flac,171283
s5_097_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_097_mic1.flac,169165
s5_187_mic1,s5,22,F,British,podcastmix/podcastmix-synth/train/speech/s5_187_mic1.flac,210272
p301_272_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_272_mic1.flac,206708
p301_203_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_203_mic1.flac,223963
p301_019_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_019_mic1.flac,370215
p301_316_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_316_mic1.flac,232727
p301_317_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_317_mic1.flac,167084
p301_186_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_186_mic1.flac,160760
p301_122_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_122_mic1.flac,276348
p301_026_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_026_mic1.flac,154053
p301_378_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_378_mic1.flac,160073
p301_355_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_355_mic1.flac,180585
p301_220_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_220_mic1.flac,198188
p301_338_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_338_mic1.flac,201865
p301_150_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_150_mic1.flac,194372
p301_135_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_135_mic1.flac,164544
p301_391_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_391_mic1.flac,149958
p301_227_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_227_mic1.flac,182689
p301_112_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_112_mic1.flac,213444
p301_059_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_059_mic1.flac,174588
p301_367_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_367_mic1.flac,181075
p301_312_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_312_mic1.flac,210752
p301_197_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_197_mic1.flac,150677
p301_198_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_198_mic1.flac,187474
p301_145_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_145_mic1.flac,142761
p301_219_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_219_mic1.flac,170676
p301_247_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_247_mic1.flac,167110
p301_083_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_083_mic1.flac,146858
p301_369_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_369_mic1.flac,216781
p301_105_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_105_mic1.flac,265369
p301_066_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_066_mic1.flac,202212
p301_094_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_094_mic1.flac,232278
p301_205_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_205_mic1.flac,216822
p301_214_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_214_mic1.flac,255130
p301_117_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_117_mic1.flac,198842
p301_250_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_250_mic1.flac,182987
p301_259_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_259_mic1.flac,231695
p301_165_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_165_mic1.flac,159089
p301_255_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_255_mic1.flac,199497
p301_269_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_269_mic1.flac,199711
p301_007_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_007_mic1.flac,232936
p301_276_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_276_mic1.flac,245331
p301_277_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_277_mic1.flac,204379
p301_091_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_091_mic1.flac,165313
p301_400_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_400_mic1.flac,187215
p301_178_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_178_mic1.flac,176846
p301_134_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_134_mic1.flac,215714
p301_254_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_254_mic1.flac,188567
p301_371_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_371_mic1.flac,205721
p301_344_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_344_mic1.flac,156263
p301_257_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_257_mic1.flac,207352
p301_183_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_183_mic1.flac,143922
p301_364_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_364_mic1.flac,186477
p301_354_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_354_mic1.flac,229987
p301_073_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_073_mic1.flac,204905
p301_074_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_074_mic1.flac,200081
p301_310_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_310_mic1.flac,175469
p301_024_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_024_mic1.flac,356842
p301_102_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_102_mic1.flac,169435
p301_321_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_321_mic1.flac,197860
p301_232_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_232_mic1.flac,168493
p301_302_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_302_mic1.flac,183784
p301_411_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_411_mic1.flac,182812
p301_142_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_142_mic1.flac,231095
p301_329_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_329_mic1.flac,193510
p301_153_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_153_mic1.flac,139991
p301_099_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_099_mic1.flac,186440
p301_116_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_116_mic1.flac,176609
p301_041_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_041_mic1.flac,158276
p301_238_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_238_mic1.flac,226262
p301_053_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_053_mic1.flac,211618
p301_156_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_156_mic1.flac,148971
p301_390_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_390_mic1.flac,233629
p301_030_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_030_mic1.flac,163907
p301_352_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_352_mic1.flac,193769
p301_022_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_022_mic1.flac,332674
p301_224_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_224_mic1.flac,166799
p301_161_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_161_mic1.flac,204522
p301_157_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_157_mic1.flac,162864
p301_362_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_362_mic1.flac,184194
p301_270_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_270_mic1.flac,194992
p301_148_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_148_mic1.flac,207084
p301_168_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_168_mic1.flac,188526
p301_293_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_293_mic1.flac,163363
p301_092_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_092_mic1.flac,224714
p301_404_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_404_mic1.flac,226036
p301_325_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_325_mic1.flac,194927
p301_231_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_231_mic1.flac,171102
p301_393_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_393_mic1.flac,185546
p301_031_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_031_mic1.flac,143351
p301_213_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_213_mic1.flac,181720
p301_401_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_401_mic1.flac,125210
p301_119_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_119_mic1.flac,155405
p301_297_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_297_mic1.flac,128855
p301_079_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_079_mic1.flac,259284
p301_009_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_009_mic1.flac,243567
p301_058_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_058_mic1.flac,189141
p301_405_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_405_mic1.flac,145115
p301_245_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_245_mic1.flac,181387
p301_353_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_353_mic1.flac,198350
p301_289_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_289_mic1.flac,187083
p301_194_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_194_mic1.flac,226501
p301_396_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_396_mic1.flac,156139
p301_111_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_111_mic1.flac,264480
p301_243_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_243_mic1.flac,170227
p301_349_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_349_mic1.flac,194836
p301_171_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_171_mic1.flac,191626
p301_182_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_182_mic1.flac,189137
p301_144_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_144_mic1.flac,198292
p301_078_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_078_mic1.flac,202115
p301_301_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_301_mic1.flac,215640
p301_263_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_263_mic1.flac,188204
p301_268_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_268_mic1.flac,174354
p301_037_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_037_mic1.flac,186550
p301_062_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_062_mic1.flac,245958
p301_359_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_359_mic1.flac,217208
p301_315_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_315_mic1.flac,187041
p301_314_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_314_mic1.flac,164120
p301_285_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_285_mic1.flac,168322
p301_110_mic1,p301,23,F,American,podcastmix/podcastmix-synth/train/speech/p301_110_mic1.flac,184704
